timestamp,funding_rate,source
1732420800,5.0165e-05,caiooooo
1732424400,5.64747e-05,caiooooo
1732428000,6.18688e-05,caiooooo
1732431600,5.5494e-05,caiooooo
1732435200,4.60347e-05,caiooooo
1732438800,2.94234e-05,caiooooo
1732442400,2.7167e-05,caiooooo
1732446000,3.35486e-05,caiooooo
1732449600,3.07463e-05,caiooooo
1732453200,3.71458e-05,caiooooo
1732456800,4.02799e-05,caiooooo
1732460400,6.81239e-05,caiooooo
1732464000,6.35932e-05,caiooooo
1732467600,7.03682e-05,caiooooo
1732471200,8.32232e-05,caiooooo
1732474800,8.74109e-05,caiooooo
1732478400,6.8031e-05,caiooooo
1732482000,8.16332e-05,caiooooo
1732485600,4.4523e-05,caiooooo
1732489200,8.96954e-05,caiooooo
1732492800,9.77972e-05,caiooooo
1732496400,8.51458e-05,caiooooo
1732500000,8.12469e-05,caiooooo
1732503600,8.12984e-05,caiooooo
1732507200,7.58741e-05,caiooooo
1732510800,7.41041e-05,caiooooo
1732514400,7.37142e-05,caiooooo
1732518000,8.02599e-05,caiooooo
1732521600,7.1022e-05,caiooooo
1732525200,7.1919e-05,caiooooo
1732528800,7.96829e-05,caiooooo
1732532400,8.48447e-05,caiooooo
1732536000,8.14035e-05,caiooooo
1732539600,7.55594e-05,caiooooo
1732543200,1.25e-05,caiooooo
1732546800,1.25e-05,caiooooo
1732550400,1.25e-05,caiooooo
1732554000,1.25e-05,caiooooo
1732557600,1.25e-05,caiooooo
1732561200,1.25e-05,caiooooo
1732564800,1.25e-05,caiooooo
1732568400,1.25e-05,caiooooo
1732572000,1.25e-05,caiooooo
1732575600,1.25e-05,caiooooo
1732579200,1.84427e-05,caiooooo
1732582800,1.25e-05,caiooooo
1732586400,1.25e-05,caiooooo
1732590000,1.25e-05,caiooooo
1732593600,1.25e-05,caiooooo
1732597200,1.25e-05,caiooooo
1732600800,1.25e-05,caiooooo
1732604400,1.25e-05,caiooooo
1732608000,1.25e-05,caiooooo
1732611600,1.25e-05,caiooooo
1732615200,1.25e-05,caiooooo
1732618800,1.25e-05,caiooooo
1732622400,2.22177e-05,caiooooo
1732626000,1.25e-05,caiooooo
1732629600,1.55999e-05,caiooooo
1732633200,1.25e-05,caiooooo
1732636800,1.25e-05,caiooooo
1732640400,1.25e-05,caiooooo
1732644000,1.25e-05,caiooooo
1732647600,1.25e-05,caiooooo
1732651200,3.04166e-05,caiooooo
1732654800,4.01901e-05,caiooooo
1732658400,4.13663e-05,caiooooo
1732662000,4.26231e-05,caiooooo
1732665600,3.84694e-05,caiooooo
1732669200,3.53587e-05,caiooooo
1732672800,4.23915e-05,caiooooo
1732676400,2.0635e-05,caiooooo
1732680000,1.48908e-05,caiooooo
1732683600,3.67271e-05,caiooooo
1732687200,4.33533e-05,caiooooo
1732690800,4.07292e-05,caiooooo
1732694400,4.92471e-05,caiooooo
1732698000,2.7093e-05,caiooooo
1732701600,2.53854e-05,caiooooo
1732705200,1.25e-05,caiooooo
1732708800,1.25e-05,caiooooo
1732712400,1.25e-05,caiooooo
1732716000,2.28113e-05,caiooooo
1732719600,3.86003e-05,caiooooo
1732723200,2.50724e-05,caiooooo
1732726800,3.11179e-05,caiooooo
1732730400,1.35359e-05,caiooooo
1732734000,3.80513e-05,caiooooo
1732737600,2.06436e-05,caiooooo
1732741200,1.25e-05,caiooooo
1732744800,1.25e-05,caiooooo
1732748400,1.45245e-05,caiooooo
1732752000,1.25e-05,caiooooo
1732755600,1.36409e-05,caiooooo
1732759200,2.27552e-05,caiooooo
1732762800,3.56387e-05,caiooooo
1732766400,1.25e-05,caiooooo
1732770000,1.25e-05,caiooooo
1732773600,1.25e-05,caiooooo
1732777200,1.25e-05,caiooooo
1732780800,1.25e-05,caiooooo
1732784400,1.25e-05,caiooooo
1732788000,1.25e-05,caiooooo
1732791600,1.25e-05,caiooooo
1732795200,1.25e-05,caiooooo
1732798800,1.25e-05,caiooooo
1732802400,1.25e-05,caiooooo
1732806000,1.25e-05,caiooooo
1732809600,1.25e-05,caiooooo
1732813200,1.25e-05,caiooooo
1732816800,1.25e-05,caiooooo
1732820400,1.25e-05,caiooooo
1732824000,1.72144e-05,caiooooo
1732827600,1.25e-05,caiooooo
1732831200,2.46079e-05,caiooooo
1732834800,1.90139e-05,caiooooo
1732838400,1.55138e-05,caiooooo
1732842000,1.99832e-05,caiooooo
1732845600,2.93936e-05,caiooooo
1732849200,5.26233e-05,caiooooo
1732852800,4.96278e-05,caiooooo
1732856400,2.51785e-05,caiooooo
1732860000,4.29586e-05,caiooooo
1732863600,2.28855e-05,caiooooo
1732867200,2.52972e-05,caiooooo
1732870800,3.19116e-05,caiooooo
1732874400,3.39528e-05,caiooooo
1732878000,5.65685e-05,caiooooo
1732881600,5.17523e-05,caiooooo
1732885200,1.98321e-05,caiooooo
1732888800,1.25e-05,caiooooo
1732892400,3.37534e-05,caiooooo
1732896000,5.91122e-05,caiooooo
1732899600,3.18136e-05,caiooooo
1732903200,2.20249e-05,caiooooo
1732906800,2.70226e-05,caiooooo
1732910400,1.25e-05,caiooooo
1732914000,3.12659e-05,caiooooo
1732917600,3.54316e-05,caiooooo
1732921200,3.12096e-05,caiooooo
1732924800,3.2759e-05,caiooooo
1732928400,2.11129e-05,caiooooo
1732932000,2.19778e-05,caiooooo
1732935600,4.04332e-05,caiooooo
1732939200,3.41293e-05,caiooooo
1732942800,3.43705e-05,caiooooo
1732946400,2.8087e-05,caiooooo
1732950000,2.93052e-05,caiooooo
1732953600,1.95735e-05,caiooooo
1732957200,2.25014e-05,caiooooo
1732960800,2.18789e-05,caiooooo
1732964400,1.63283e-05,caiooooo
1732968000,3.74008e-05,caiooooo
1732971600,4.38622e-05,caiooooo
1732975200,2.6266e-05,caiooooo
1732978800,3.37801e-05,caiooooo
1732982400,3.19996e-05,caiooooo
1732986000,2.03359e-05,caiooooo
1732989600,2.94853e-05,caiooooo
1732993200,3.43426e-05,caiooooo
1732996800,1.9089e-05,caiooooo
1733000400,2.70479e-05,caiooooo
1733004000,3.45629e-05,caiooooo
1733007600,2.91249e-05,caiooooo
1733011200,3.15702e-05,caiooooo
1733014800,2.88797e-05,caiooooo
1733018400,2.60341e-05,caiooooo
1733022000,1.54165e-05,caiooooo
1733025600,1.25e-05,caiooooo
1733029200,1.25e-05,caiooooo
1733032800,1.25e-05,caiooooo
1733036400,2.00319e-05,caiooooo
1733040000,1.79517e-05,caiooooo
1733043600,1.69144e-05,caiooooo
1733047200,1.54063e-05,caiooooo
1733050800,1.25e-05,caiooooo
1733054400,2.1721e-05,caiooooo
1733058000,1.44629e-05,caiooooo
1733061600,2.97485e-05,caiooooo
1733065200,4.07188e-05,caiooooo
1733068800,2.85568e-05,caiooooo
1733072400,2.52996e-05,caiooooo
1733076000,3.43245e-05,caiooooo
1733079600,3.50789e-05,caiooooo
1733083200,1.67514e-05,caiooooo
1733086800,2.1453e-05,caiooooo
1733090400,3.4035e-05,caiooooo
1733094000,4.67459e-05,caiooooo
1733097600,5.36179e-05,caiooooo
1733101200,3.97646e-05,caiooooo
1733104800,6.45604e-05,caiooooo
1733108400,3.9446e-05,caiooooo
1733112000,2.68274e-05,caiooooo
1733115600,1.25e-05,caiooooo
1733119200,1.52708e-05,caiooooo
1733122800,1.25e-05,caiooooo
1733126400,1.25e-05,caiooooo
1733130000,1.25e-05,caiooooo
1733133600,1.25e-05,caiooooo
1733137200,1.25e-05,caiooooo
1733140800,1.25e-05,caiooooo
1733144400,1.25e-05,caiooooo
1733148000,1.25e-05,caiooooo
1733151600,1.25e-05,caiooooo
1733155200,3.52688e-05,caiooooo
1733158800,1.25e-05,caiooooo
1733162400,1.25e-05,caiooooo
1733166000,1.25e-05,caiooooo
1733169600,1.25e-05,caiooooo
1733173200,1.34787e-05,caiooooo
1733176800,4.12017e-05,caiooooo
1733180400,3.42569e-05,caiooooo
1733184000,5.08782e-05,caiooooo
1733187600,4.60341e-05,caiooooo
1733191200,3.53351e-05,caiooooo
1733194800,4.9768e-05,caiooooo
1733198400,4.68933e-05,caiooooo
1733202000,4.69175e-05,caiooooo
1733205600,3.8348e-05,caiooooo
1733209200,6.85428e-05,caiooooo
1733212800,4.54998e-05,caiooooo
1733216400,3.74925e-05,caiooooo
1733220000,4.05528e-05,caiooooo
1733223600,4.29901e-05,caiooooo
1733227200,4.40643e-05,caiooooo
1733230800,4.17295e-05,caiooooo
1733234400,2.50596e-05,caiooooo
1733238000,5.27339e-05,caiooooo
1733241600,5.1384e-05,caiooooo
1733245200,4.35305e-05,caiooooo
1733248800,2.60227e-05,caiooooo
1733252400,2.06533e-05,caiooooo
1733256000,5.84038e-05,caiooooo
1733259600,5.33081e-05,caiooooo
1733263200,7.54681e-05,caiooooo
1733266800,6.48108e-05,caiooooo
1733270400,4.71735e-05,caiooooo
1733274000,4.36995e-05,caiooooo
1733277600,5.52048e-05,caiooooo
1733281200,6.34583e-05,caiooooo
1733284800,6.54441e-05,caiooooo
1733288400,7.01567e-05,caiooooo
1733292000,5.32468e-05,caiooooo
1733295600,5.1348e-05,caiooooo
1733299200,5.37782e-05,caiooooo
1733302800,4.16674e-05,caiooooo
1733306400,5.61504e-05,caiooooo
1733310000,4.49982e-05,caiooooo
1733313600,6.29501e-05,caiooooo
1733317200,3.95901e-05,caiooooo
1733320800,5.20289e-05,caiooooo
1733324400,6.87107e-05,caiooooo
1733328000,6.37621e-05,caiooooo
1733331600,3.02821e-05,caiooooo
1733335200,5.28507e-05,caiooooo
1733338800,4.53089e-05,caiooooo
1733342400,0.000110744,caiooooo
1733346000,0.0001118169,caiooooo
1733349600,6.73935e-05,caiooooo
1733353200,6.96843e-05,caiooooo
1733356800,5.85201e-05,caiooooo
1733360400,3.24214e-05,caiooooo
1733364000,2.73276e-05,caiooooo
1733367600,0.000240871,caiooooo
1733371200,0.0003102826,caiooooo
1733374800,0.0001549224,caiooooo
1733378400,0.0001498587,caiooooo
1733382000,0.000139605,caiooooo
1733385600,0.000168235,caiooooo
1733389200,0.0001296507,caiooooo
1733392800,0.0001934556,caiooooo
1733396400,0.0001262496,caiooooo
1733400000,0.0001206624,caiooooo
1733403600,0.0002426554,caiooooo
1733407200,0.0001730833,caiooooo
1733410800,0.0001493905,caiooooo
1733414400,0.0001016656,caiooooo
1733418000,6.73818e-05,caiooooo
1733421600,5.4766e-05,caiooooo
1733425200,6.31057e-05,caiooooo
1733428800,6.22396e-05,caiooooo
1733432400,2.41683e-05,caiooooo
1733436000,1.25e-05,caiooooo
1733439600,0.0001055294,caiooooo
1733443200,0.0001023558,caiooooo
1733446800,0.0001147599,caiooooo
1733450400,0.0001187944,caiooooo
1733454000,9.01889e-05,caiooooo
1733457600,6.0577e-05,caiooooo
1733461200,6.97731e-05,caiooooo
1733464800,6.05581e-05,caiooooo
1733468400,7.4672e-05,caiooooo
1733472000,6.99264e-05,caiooooo
1733475600,7.98578e-05,caiooooo
1733479200,6.55172e-05,caiooooo
1733482800,6.00729e-05,caiooooo
1733486400,4.53419e-05,caiooooo
1733490000,4.57247e-05,caiooooo
1733493600,5.67314e-05,caiooooo
1733497200,5.92405e-05,caiooooo
